ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
509283,m,5/3/1989,70.67,rbse,2007,67.8,cbse,4948,2,B.Tech/B.E.,computer engineering,69.3,4948,1,Rajasthan,2012,545,665,705,0.901489571,545,-1,-1,-1,-1,-1,-1,0.8578,0.3448,-0.7794,-0.1727,-0.7615,500000
676260,m,7/18/1991,81.6,cbse,2009,76.4,cbse,547,2,B.Tech/B.E.,electrical engineering,72.65,547,0,Madhya Pradesh,2013,450,525,720,0.243208657,-1,-1,-1,-1,340,-1,-1,-1.308,0.3789,0.4711,-0.6147,-0.0943,335000
58857,m,11/19/1986,70.2,cbse,2004,61.2,cbse,44,2,B.Tech/B.E.,electronics and communication engineering,72.98,44,0,Uttar Pradesh,2010,455,635,655,0.910770164,445,433,-1,-1,-1,-1,-1,-1.4992,0.5008,0.672,-0.9953,-0.1295,400000
1231982,m,12/12/1990,89,state board,2008,71,state board,830,2,B.Tech/B.E.,electronics and communication engineering,65.2,830,1,Tamil Nadu,2013,615,530,465,-1,405,-1,500,-1,-1,-1,-1,0.4155,0.8784,0.01,-2.3895,1.0554,180000
205703,f,12/20/1988,61,0,2006,63,0,5508,2,B.Tech/B.E.,electrical engineering,65,5508,0,Orissa,2011,465,395,515,0.824666401,355,400,-1,-1,-1,-1,-1,0.51,0.0328,1.3977,0.4148,0.8183,430000
103858,m,8/9/1988,87,matriculation,2006,76,tamilnadu stateboard,519,2,B.Tech/B.E.,computer engineering,71,519,1,Tamil Nadu,2010,415,554,405,0.735795709,475,-1,-1,-1,-1,-1,-1,-0.2628,-0.1232,-0.4891,-0.4078,0.3444,300000
325432,f,10/8/1990,90.4,0,2009,87.05,0,7172,2,B.Tech/B.E.,electronics & telecommunications,75.25,7172,0,Maharashtra,2012,775,615,495,0.824666401,-1,400,-1,-1,-1,260,-1,-1.6538,-1.5273,-0.9245,0.53233,-1.9463,320000
1139162,m,9/1/1991,63,state board,2009,60,state board,8700,2,B.Tech/B.E.,electronics and communication engineering,67.8,8700,0,Tamil Nadu,2013,405,555,355,-1,325,-1,-1,-1,-1,-1,-1,-0.3027,-0.7866,0.3174,0.1459,-1.6273,230000
1289692,f,4/25/1992,75,cbse,2010,81,state board,4913,2,B.Tech/B.E.,computer science & engineering,67,4913,0,Karnataka,2014,560,410,465,0.622642916,445,-1,407,-1,-1,-1,-1,0.4155,-0.7866,-0.2974,0.2727,0.0973,250000
693698,m,11/15/1991,71.5,up board,2008,70.4,up board,4971,2,B.Tech/B.E.,computer science & engineering,78.44,4971,0,Uttar Pradesh,2013,580,520,720,0.901489571,545,-1,-1,-1,-1,-1,-1,0.5591,0.5454,1.2396,0.1459,0.8637,120000
1251004,f,4/29/1992,73.4,state board,2009,76.2,state board,1213,2,B.Tech/B.E.,electronics and communication engineering,71,1213,0,Madhya Pradesh,2013,535,460,270,-1,-1,-1,253,-1,-1,-1,-1,1.1336,-0.4536,-1.3733,0.2727,0.8637,200000
312164,m,4/25/1988,59.8,icse,2006,60.25,isc,5690,2,B.Tech/B.E.,mechanical engineering,68.63,5690,0,Uttar Pradesh,2010,575,595,405,0.021066228,-1,-1,-1,206,-1,-1,-1,0.2009,1.1248,1.1074,-1.1128,0.9763,1200000
302031,m,10/15/1988,60.4,cbse,2006,60,cbse,75,2,B.Tech/B.E.,electronics and communication engineering,62,75,0,Uttar Pradesh,2010,395,425,395,0.655766943,-1,-1,-1,-1,-1,366,-1,-0.2628,0.3448,-0.1988,0.5323,0.6603,270000
1039020,m,9/9/1992,79.9,state board,2009,89.4,state board,11090,2,B.Tech/B.E.,electronics and communication engineering,77.15,11090,1,Telangana,2013,385,510,585,-1,355,-1,438,-1,-1,-1,-1,-0.159,0.5454,0.4711,-0.1076,0.8637,310000
639785,m,11/16/1991,65.8,cbse,2009,76.8,cbse,2812,2,B.Tech/B.E.,electrical engineering,77.5,2812,0,Rajasthan,2013,430,495,470,0.938399137,-1,333,-1,-1,553,-1,-1,0.5591,-0.1206,-2.1418,0.7798,-1.0524,180000
1260265,m,11/1/1990,92,state board,2008,77.8,state board,9806,2,B.Tech/B.E.,instrumentation and control engineering,79,9806,1,Gujarat,2012,385,565,430,0.998591448,335,-1,-1,-1,-1,-1,-1,0.8463,-0.1206,-0.6048,-0.3612,0.4805,300000
510199,m,11/13/1990,79.6,cbse,2008,87.6,cbse,4234,2,B.Tech/B.E.,computer engineering,79.68,4234,0,Uttar Pradesh,2012,580,670,900,0.990008757,655,-1,-1,-1,-1,-1,-1,-1.1901,-0.1232,-0.344,0.1798,-0.2875,770000
318959,m,7/21/1991,84,"board of secondary education,andhra pradesh",2008,82,"board of intermediate education,andhra pradesh",5068,2,B.Tech/B.E.,electronics and communication engineering,77.5,5068,0,Andhra Pradesh,2015,725,435,615,-1,-1,-1,-1,-1,-1,-1,-1,0.6646,1.4368,0.2366,-0.29027,0.8973,360000
324440,m,4/29/1989,61,pune,2009,72,diploma(msbte),7164,2,B.Tech/B.E.,computer engineering,55.5,7164,0,Maharashtra,2012,415,345,395,0.670743151,455,-1,-1,-1,-1,-1,-1,0.51,0.0328,-1.0697,-0.6134,-0.4455,210000
1238258,m,12/17/1992,85.53,state board,2010,86,state board,3836,2,B.Tech/B.E.,computer science & engineering,63.77,3836,0,Maharashtra,2014,510,530,560,0.911395278,535,-1,500,-1,-1,-1,-1,-0.4463,-0.4536,-0.1437,-0.4879,-1.4356,400000
1262574,m,11/24/1990,59,state board,2008,64,state board,1759,2,MCA,computer application,84,1759,0,Punjab,2014,395,510,250,0.356536488,415,-1,346,-1,-1,-1,-1,-0.3027,-0.6201,0.1637,0.7798,-0.2859,60000
641531,m,5/26/1991,69.6,cbse,2009,74.6,cbse,1622,2,B.Tech/B.E.,information technology,70.85,1622,0,Madhya Pradesh,2013,545,580,720,0.901489571,545,-1,-1,-1,-1,-1,-1,0.1282,-0.6201,-0.1437,0.0192,-0.0943,330000
1242936,m,12/29/1992,89.2,state board,2010,91.33,state board,883,2,B.Tech/B.E.,electronics and electrical engineering,70,883,0,Tamil Nadu,2014,325,470,415,0.030565991,375,-1,-1,-1,228,-1,-1,0.7027,-0.4536,-0.1437,-0.7415,-0.6692,105000
50216,m,11/28/1988,68.33,rbse,2005,77.54,rbse,2927,2,B.Tech/B.E.,electronics & telecommunications,71.82,2927,1,Rajasthan,2010,505,635,625,0.124502074,415,233,-1,-1,-1,-1,-1,-0.7264,-0.7473,0.2366,-0.0552,0.0284,160000
416468,m,5/9/1989,79,cbse,2007,74,cbse,35,1,B.Tech/B.E.,information technology,80,35,1,Delhi,2012,535,585,705,0.979521744,625,-1,-1,-1,-1,-1,-1,1.0896,1.2808,-0.1988,-0.4371,0.0284,350000
1105982,m,8/1/1991,89,cbse,2010,84.8,cbse,7216,2,B.Tech/B.E.,electronics and communication engineering,73,7216,0,Jammu and Kashmir,2014,545,395,415,0.943272158,365,452,-1,-1,-1,-1,-1,1.2772,1.2114,1.2396,-0.4879,-0.6692,350000
339689,f,8/20/1991,75.67,up,2007,74.4,up,11368,2,B.Tech/B.E.,information technology,74.01,11368,0,Uttar Pradesh,2012,385,555,445,0.635978756,445,-1,-1,-1,-1,-1,-1,-1.0355,-0.5913,-1.3599,0.06223,-1.3539,200000
337594,m,11/17/1991,83.82,tamilnadu matriculation board,2008,92.67,tamilnadu higher secondary education board,3076,2,B.Tech/B.E.,information technology,94.5,3076,0,Tamil Nadu,2012,535,595,425,0.942116551,575,-1,-1,-1,-1,-1,-1,0.51,0.9688,0.8171,-1.23027,-0.1295,400000
230702,m,12/27/1987,84.2,0,2006,69.2,0,64,2,B.Tech/B.E.,civil engineering,65,64,0,Uttar Pradesh,2011,475,635,595,0.904740692,-1,-1,-1,-1,-1,-1,460,-1.3447,0.0328,-2.3759,-0.9953,0.3444,700000
989810,m,8/9/1992,83,cbse,2010,83,cbse,17935,2,B.Tech/B.E.,computer science & engineering,69.11,17935,0,Uttar Pradesh,2015,605,545,620,0.486747008,495,-1,376,-1,-1,-1,-1,0.8463,0.8784,1.2396,-0.995,0.2889,180000
329900,f,7/22/1990,77.2,ssc,2008,80.3,board of intermidiate,11183,2,B.Tech/B.E.,information technology,63.54,11183,1,Telangana,2012,405,395,365,0.143256541,295,-1,-1,-1,-1,-1,-1,-0.881,-0.2793,-0.1988,-0.0552,-0.5245,360000
263713,m,10/29/1989,73.5,rbse,2007,71.85,rbse,6665,2,B.Tech/B.E.,electronics and communication engineering,65.44,6665,0,Rajasthan,2011,365,495,505,0.694479328,-1,366,315,-1,-1,473,-1,1.2828,0.8128,1.2525,-0.2902,0.8183,180000
472956,m,6/11/1992,64,cbse,2010,74,cbse,57,2,B.Tech/B.E.,information technology,68,57,0,Haryana,2014,485,375,435,0.486747008,345,-1,376,-1,-1,-1,-1,-3.1994,-1.8393,0.0552,0.0623,-0.7615,220000
264334,m,4/8/1985,72.6,cbse,2003,51,cbse,2563,2,MCA,computer application,72,2563,0,Uttarakhand,2011,535,515,445,0.864685413,525,-1,-1,-1,-1,-1,-1,0.51,0.9688,1.688,-0.9953,1.1343,460000
531726,f,11/15/1992,88.4,ssc,2009,92.9,board of intermediate,492,2,B.Tech/B.E.,electronics and communication engineering,69.37,492,1,Telangana,2013,440,440,545,0.694479328,325,366,-1,-1,-1,393,-1,0.8192,0.6568,0.9623,-0.2902,0.0679,310000
643081,m,2/15/1993,78.4,cbse,2010,69.4,cbse,165,2,B.Tech/B.E.,electronics and communication engineering,69.53,165,1,Rajasthan,2014,590,450,485,0.960603252,-1,466,-1,-1,-1,-1,-1,0.8463,1.2114,0.3174,-0.2344,0.0973,300000
1010732,m,12/30/1991,68,cbse,2010,68,cbse,11144,2,B.Tech/B.E.,electronics and communication engineering,80,11144,0,Madhya Pradesh,2014,440,385,415,0.20739217,-1,260,-1,-1,-1,356,-1,1.1336,0.2124,1.0859,1.5404,1.247,100000
1152563,m,3/16/1993,72.6,cbse,2009,69.4,cbse,13149,2,B.Tech/B.E.,electronics and communication engineering,72.14,13149,0,Maharashtra,2013,650,605,620,0.279258512,475,-1,-1,-1,-1,292,-1,0.8463,0.8784,0.1637,-1.7556,-0.4776,310000
239868,f,5/28/1989,97.12,karnataka secondary education examination board,2007,90.33,department of pre-university education(government of karnataka),1866,2,B.Tech/B.E.,computer engineering,82.84,1866,1,Karnataka,2011,505,555,555,0.864685413,525,-1,-1,-1,-1,-1,-1,0.9737,0.3448,0.672,-0.5253,0.3444,510000
361994,f,6/3/1990,65,cbse,2007,61,cbse,924,2,B.Tech/B.E.,computer engineering,77,924,0,Haryana,2012,435,395,515,0.413838256,385,-1,-1,-1,-1,-1,-1,-1.0355,-0.2012,-0.8157,-0.9953,-0.7615,330000
414039,m,5/17/1991,72.8,cbse,2009,65.4,cbse,3905,2,B.Tech/B.E.,computer science & engineering,70.59,3905,0,Madhya Pradesh,2013,425,515,475,0.744758354,525,-1,438,-1,-1,-1,-1,-1.6538,-0.2012,-0.2714,1.2374,-1.0774,345000
329829,m,4/7/1991,67,ssc,2008,65,board of intermediate,11183,2,B.Tech/B.E.,information technology,62,11183,1,Telangana,2012,375,355,255,0.190153406,315,-1,-1,-1,-1,-1,-1,-0.1082,-0.9033,-0.0537,0.6498,-1.2354,240000
1266586,m,1/24/1992,82.3,state board,2009,84.2,state board,2899,2,B.Tech/B.E.,electronics and electrical engineering,75.6,2899,0,Telangana,2013,475,425,380,0.684565068,335,-1,-1,-1,452,-1,-1,0.8463,-0.6201,-0.1437,-1.3753,-1.244,100000
467660,f,5/17/1988,81,ssc,2008,56.4,board of intermediate education,11849,2,B.Tech/B.E.,computer engineering,65.7,11849,0,Telangana,2012,495,435,375,0.704090412,465,-1,-1,-1,-1,-1,-1,-0.2628,0.1888,-0.4891,0.0623,0.6603,205000
525365,m,6/18/1989,77.65,0,2008,69.45,0,12553,2,B.Tech/B.E.,computer engineering,76,12553,0,West Bengal,2012,380,485,530,0.735795709,475,-1,-1,-1,-1,-1,-1,-1.0355,0.1888,-0.4891,1.4297,-0.2875,110000
232481,m,9/21/1984,65,icse,2003,63,isc,81,2,B.Tech/B.E.,electronics and electrical engineering,63.3,81,0,Uttar Pradesh,2011,575,475,605,-1,315,-1,-1,-1,-1,-1,-1,0.6646,0.8128,0.3817,-0.1727,-1.0774,2500000
765483,m,6/7/1992,85,state board,2009,81,state board,13994,2,B.Tech/B.E.,electronics and electrical engineering,66,13994,0,Andhra Pradesh,2013,310,305,415,0.661834476,315,-1,-1,-1,446,-1,-1,1.4208,0.7119,0.9322,0.5262,1.4386,220000
1098764,m,6/21/1993,73,cbse,2010,60,cbse,2819,2,B.Tech/B.E.,computer science & engineering,66.76,2819,0,Uttar Pradesh,2014,525,410,345,0.842248322,355,-1,469,-1,-1,-1,-1,0.2718,0.7119,0.9322,-1.3753,0.0973,120000
644584,m,1/3/1988,54,icse,2006,61,state board,12557,2,B.Tech/B.E.,information technology,71.23,12557,0,Uttar Pradesh,2012,640,485,485,0.450876584,395,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,0.6248,1.1601,-0.0943,185000
830982,m,8/22/1992,88.4,cbse,2010,61.8,cbse,8195,1,B.Tech/B.E.,electronics and electrical engineering,75.5,8195,1,Delhi,2014,475,415,415,0.758379883,-1,324,-1,-1,473,-1,-1,-0.8772,1.5444,1.2396,-1.1218,1.247,325000
407736,f,3/18/1990,89.6,karnataka board,2008,80.33,karnataka board secondary education,3801,2,B.Tech/B.E.,computer engineering,9.3,3801,0,Karnataka,2012,535,555,595,0.974396113,615,-1,-1,-1,-1,-1,-1,1.1283,1.4368,-0.7068,-1.7004,0.1864,490000
1084321,m,1/4/1991,74,icse,2008,64,icse,1232,2,B.Tech/B.E.,computer science & engineering,72,1232,0,Karnataka,2013,560,540,535,0.23780284,455,-1,315,-1,-1,-1,-1,0.99,0.2124,0.9322,0.1459,1.0554,525000
270455,m,10/9/1988,83,mpbse,2006,82.5,mpbse,10387,2,B.Tech/B.E.,computer engineering,69.1,10387,0,Madhya Pradesh,2010,345,545,585,0.843123727,515,-1,-1,-1,-1,-1,-1,-0.7264,-0.2793,0.0914,-0.5253,0.5024,430000
1098801,f,3/11/1993,72.83,state board,2009,79.4,state board,2988,1,B.Tech/B.E.,computer science & engineering,78.34,2988,0,Uttar Pradesh,2014,350,630,760,0.144789889,455,-1,284,-1,-1,-1,-1,-0.0154,-0.2871,0.4711,-2.0092,-0.6692,340000
455020,m,12/5/1989,80,cbse,2007,71,cbse,272,2,B.Tech/B.E.,computer engineering,74.97,272,0,Punjab,2012,525,455,515,0.635978756,445,-1,-1,-1,-1,-1,-1,-3.3539,-0.5523,-2.0131,0.0623,-2.0253,450000
661581,m,10/1/1989,60,state board,2009,55.2,cbse,12289,2,B.Tech/B.E.,computer engineering,71.6,12289,1,Rajasthan,2013,590,525,605,0.942116551,575,-1,-1,-1,-1,-1,-1,0.2718,1.0449,1.547,-0.2344,1.6302,180000
1279987,m,10/26/1988,69,state board,2006,60.66,state board,11157,1,MCA,computer application,76.2,11157,0,Jharkhand,2012,615,545,605,0.793580615,495,-1,-1,-1,-1,-1,-1,0.4155,0.8784,0.9322,0.7798,0.8637,435000
262814,m,6/18/1988,61.3,up board,2005,63,up board,4043,2,B.Tech/B.E.,information technology,6.95,4043,0,Uttar Pradesh,2011,465,485,565,0.635978756,445,-1,-1,-1,-1,-1,-1,-1.0355,0.6568,0.9623,1.4724,0.8183,145000
634935,m,9/25/1990,90,cbse,2008,69.6,cbse,6575,2,B.Tech/B.E.,electronics and communication engineering,66.7,6575,1,Karnataka,2013,520,485,500,0.694479328,375,366,-1,-1,-1,-1,-1,1.4208,0.8784,0.9322,-0.8682,1.0554,180000
1063324,m,10/21/1991,77.53,state board,2009,72.67,state board,5717,2,B.Tech/B.E.,electronics & telecommunications,64.53,5717,0,Maharashtra,2013,545,520,545,0.649389715,425,356,-1,-1,-1,-1,-1,0.5591,-0.4536,0.7785,-2.136,0.4805,300000
335460,m,5/28/1991,84,cbse,2008,82,cbse,198,2,B.Tech/B.E.,electronics and communication engineering,77.5,198,0,Uttar Pradesh,2012,475,465,585,0.0587928,-1,200,-1,-1,-1,473,-1,-1.1901,0.3448,-1.3599,0.17983,-0.169,200000
525508,m,5/2/1991,89,ssc,2008,95,ipe,3026,2,B.Tech/B.E.,electronics and communication engineering,68,3026,1,Telangana,2012,360,450,635,0.376059587,-1,300,-1,-1,-1,-1,-1,-0.5332,0.5008,0.3817,0.4442,0.5024,200000
284570,m,9/22/1989,75.8,cbse,2007,57.8,cbse,3649,2,B.Tech/B.E.,electronics and communication engineering,61,3649,1,Karnataka,2011,455,415,395,0.124502074,355,233,-1,-1,-1,286,-1,-1.1901,-0.9033,-0.4891,0.6498,-0.1295,180000
985445,m,6/15/1991,48,state board,2008,54,state board,903,2,B.Tech/B.E.,information technology,56,903,0,Uttar Pradesh,2014,325,335,390,0.356536488,185,-1,346,-1,-1,-1,-1,-1.308,-1.7856,0.01,0.0192,-2.3937,120000
354751,f,5/27/1991,89,state board,2008,86,state board,8985,2,M.Tech./M.E.,computer science & engineering,83,8985,0,Tamil Nadu,2014,395,345,485,0.563267824,425,-1,-1,-1,-1,-1,-1,-1.3447,0.8518,0.2729,-0.6428,-0.7615,215000
708980,m,8/20/1991,80.64,state board,2009,75.5,state board,277,2,B.Tech/B.E.,civil engineering,65.66,277,1,Karnataka,2013,625,555,485,0.255778194,-1,-1,-1,-1,-1,-1,292,-1.0208,-0.1206,-0.6048,-0.2344,-0.8608,295000
823040,m,9/5/1991,86,cbse,2009,78,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,83.43,272,0,Punjab,2014,615,605,500,0.649389715,555,356,-1,-1,-1,-1,-1,-0.7335,-0.9531,-1.8344,0.0192,-2.5853,300000
800018,m,3/6/1990,72.6,cbse,2009,57.6,cbse,2813,2,B.Tech/B.E.,computer science & engineering,67,2813,0,Madhya Pradesh,2013,640,585,680,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.0154,-0.6201,-1.527,-0.7415,-0.0943,305000
990516,f,7/6/1993,81.3,state board,2010,88.6,state board,11788,2,B.Tech/B.E.,information technology,75.6,11788,0,Andhra Pradesh,2014,535,530,520,0.356536488,355,-1,346,-1,-1,-1,-1,0.5591,1.2114,0.6248,-0.6147,-0.6692,325000
50241,m,10/20/1989,83,rbse,2006,70,rbse,2927,2,B.Tech/B.E.,computer engineering,70.17,2927,1,Rajasthan,2010,385,505,495,0.600057182,435,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,0.8171,-0.2902,0.8183,120000
1088588,m,7/2/1993,88.5,state board,2010,95.2,state board,1341,2,B.Tech/B.E.,mechanical engineering,78.36,1341,1,Telangana,2014,465,520,525,0.725984148,-1,-1,-1,438,-1,-1,-1,0.7027,0.0459,-0.9122,-0.1076,-0.6692,300000
1229820,m,8/15/1992,80.33,state board,2010,83,state board,3801,2,B.Tech/B.E.,industrial & management engineering,80,3801,0,Karnataka,2014,490,445,465,0.924609939,-1,-1,-1,-1,-1,-1,-1,0.99,0.5454,0.4711,-1.6289,-2.2021,320000
1048553,m,8/5/1992,74.7,icse,2010,72.4,icse,12926,2,B.Tech/B.E.,computer science & engineering,76.1,12926,0,Punjab,2014,735,605,605,0.790881795,494,-1,-1,-1,-1,-1,-1,-0.159,0.0459,0.7785,-0.6147,-0.0943,320000
509310,f,2/6/1990,80.2,cbse,2008,72,cbse,4948,2,B.Tech/B.E.,electronics and communication engineering,72.25,4948,1,Rajasthan,2012,590,400,545,0.538386893,-1,333,-1,-1,-1,-1,-1,1.1283,1.1248,1.1074,-0.7603,0.3049,345000
267150,m,12/25/1990,54,delhi public school,2008,63,hbse,7564,2,B.Tech/B.E.,information technology,63,7564,0,Haryana,2012,355,335,155,0.143256541,295,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,0.9623,1.2374,0.1864,150000
1218497,m,6/6/1990,82.8,cbse,2008,67.2,cbse,15009,2,B.Tech/B.E.,computer science & engineering,75.69,15009,0,Madhya Pradesh,2012,545,735,560,0.978799293,525,-1,561,-1,-1,-1,-1,0.5591,-0.4536,-0.1437,-0.8682,-0.4776,145000
33169,f,3/23/1988,87.6,cbse,2006,72.2,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,77,47,1,Delhi,2010,465,605,465,0.229481755,445,266,-1,-1,-1,-1,-1,-1.0355,-1.0593,-1.0697,0.4148,-0.4455,730000
806072,m,7/28/1990,67,cbse,2008,68.2,cbse,11759,2,MCA,computer application,65.47,11759,0,Uttarakhand,2014,405,485,500,0.81941653,505,-1,-1,-1,-1,-1,-1,-1.4517,0.2124,0.1637,-0.8682,0.8637,400000
619139,m,3/8/1991,68.6,cbse,2008,66.4,cbse,57,2,B.Tech/B.E.,electronics and communication engineering,64.7,57,0,Haryana,2013,310,500,560,0.694479328,-1,366,-1,-1,-1,313,-1,0.2718,-1.1196,-0.7585,-0.4879,-0.8608,180000
1083259,m,3/10/1993,91.62,state board,2010,74.71,state board,8297,2,B.Tech/B.E.,computer science & engineering,72.9,8297,1,West Bengal,2014,605,485,655,0.622642916,465,-1,407,-1,-1,-1,-1,0.4155,0.7119,0.4711,-1.2486,0.6721,325000
470584,f,12/18/1992,74.83,secondary board of rajasthan,2008,68.67,secondary board of rajasthan,12185,2,B.Tech/B.E.,computer engineering,72.3,12185,1,Rajasthan,2013,555,475,475,0.864685413,525,-1,-1,-1,-1,-1,-1,0.3555,0.2668,-0.2714,-0.2902,-0.1295,420000
1122695,f,4/9/1992,84,state board,2010,71,state board,2813,2,B.Tech/B.E.,information technology,64,2813,0,Madhya Pradesh,2014,475,470,415,-1,-1,-1,-1,-1,-1,-1,-1,0.2718,-0.2871,0.6248,2.301,-0.6692,125000
816885,m,1/28/1992,70.75,state board,2009,63,state board,14483,2,B.Tech/B.E.,electronics and communication engineering,75,14483,1,West Bengal,2013,545,555,485,0.649389715,405,356,-1,-1,-1,286,-1,0.5591,0.0459,-0.7585,-1.5021,0.0973,300000
385354,m,8/9/1990,77.8,cbse,2008,78.8,cbse,6739,2,B.Tech/B.E.,computer engineering,82.16,6739,0,Haryana,2012,435,515,545,0.901489571,545,-1,-1,-1,-1,-1,-1,0.9737,0.1498,0.164,0.1798,-0.4455,355000
1034780,f,11/2/1990,72.75,state board,2009,65.4,state board,11167,2,B.Tech/B.E.,computer science & engineering,79,11167,1,West Bengal,2013,420,520,500,0.953899775,405,-1,530,-1,-1,-1,-1,0.99,-0.1206,0.1637,-0.7415,-0.2859,95000
312286,f,8/7/1990,83.3,ssc,2007,80.1,intermediate board examination,9769,2,B.Tech/B.E.,computer engineering,63.5,9769,1,Telangana,2011,485,315,405,0.488347977,405,-1,-1,-1,-1,-1,-1,0.6646,0.9688,1.4267,0.8457,1.3976,395000
1203363,m,6/13/1993,77,cbse,2010,72.2,cbse,8640,2,B.Tech/B.E.,electronics and communication engineering,78,8640,1,West Bengal,2014,605,565,545,0.493596387,385,324,-1,-1,-1,-1,-1,-1.308,0.5454,-0.9122,0.9066,0.0973,230000
217036,m,2/27/1990,62,0,2007,61,0,4948,2,B.Tech/B.E.,information technology,60,4948,1,Rajasthan,2011,535,385,335,0.3423149,365,-1,-1,-1,-1,-1,-1,-1.9629,-0.2793,-0.344,0.5323,-0.1295,415000
1211760,m,10/14/1989,76,cbse,2007,77,cbse,13169,2,M.Tech./M.E.,computer science & engineering,78,13169,0,Uttar Pradesh,2013,640,555,545,0.744758354,415,-1,438,-1,-1,-1,-1,0.5591,0.2124,1.0859,0.653,-0.4776,215000
1088654,m,7/7/1990,81.5,state board,2009,58,state board,2065,2,B.Tech/B.E.,electronics and communication engineering,74.2,2065,1,West Bengal,2013,535,505,500,0.279258512,355,-1,-1,-1,-1,292,-1,0.4155,0.5454,0.1637,-0.7415,-0.2859,205000
246190,m,3/21/1990,65.5,up,2007,60.8,up,80,2,B.Tech/B.E.,information technology,69.73,80,0,Uttar Pradesh,2011,355,515,465,0.143256541,295,-1,-1,-1,-1,-1,-1,0.3555,0.8128,0.3817,0.1798,-0.4455,500000
283468,m,6/25/1988,63,cbse,2006,56,cbse,2097,2,B.Tech/B.E.,electronics and communication engineering,61.4,2097,0,Uttar Pradesh,2011,445,445,515,0.124502074,375,233,-1,-1,-1,393,-1,0.0464,-1.0905,1.6484,0.219,1.0395,390000
1003178,m,6/23/1993,54.6,state board,2010,49.6,state board,16213,2,B.Tech/B.E.,electronics and communication engineering,61.38,16213,0,Uttar Pradesh,2014,335,425,620,0.783303537,-1,388,-1,-1,-1,324,-1,0.7027,-0.6201,-1.0659,0.653,-0.6692,180000
34472,m,4/30/1988,90.2,cbse,2006,82.4,cbse,10950,1,B.Tech/B.E.,chemical engineering,75,10950,0,Punjab,2010,645,615,695,-1,445,-1,-1,-1,-1,-1,-1,-0.4173,0.1888,0.3817,0.0623,0.0284,375000
604848,m,2/11/1993,73.6,state board,2009,77.8,state board,272,2,B.Tech/B.E.,electronics and electrical engineering,78.84,272,0,Punjab,2013,535,595,665,0.661834476,395,-1,-1,-1,446,-1,-1,0.4155,0.7119,0.01,-0.2344,0.0973,200000
950824,f,10/10/1992,85,cbse,2010,94,state board,12949,1,B.Tech/B.E.,electronics and communication engineering,78,12949,1,Telangana,2014,615,610,510,-1,545,-1,-1,-1,-1,-1,-1,-0.0154,0.3789,0.3174,0.1459,-0.2859,300000
1066419,m,2/27/1989,71.5,icse,2007,64.5,icse,4439,2,B.Tech/B.E.,information technology,63.42,4439,0,Uttar Pradesh,2013,675,530,560,0.622642916,435,-1,407,-1,-1,-1,-1,0.2718,0.8784,-0.4511,-1.6289,0.6721,335000
796593,m,6/19/1992,69,cbse,2009,65.2,cbse,5807,2,B.Tech/B.E.,information technology,70.3,5807,0,Madhya Pradesh,2013,615,670,620,0.974396113,615,-1,-1,-1,-1,-1,-1,-0.3027,-0.2871,0.7785,1.1601,-1.0524,420000
505818,m,3/6/1989,78.4,cbse,2007,75.2,cbse,165,2,B.Tech/B.E.,electronics and communication engineering,65.15,165,1,Rajasthan,2012,465,485,590,0.910770164,-1,433,-1,-1,-1,286,-1,-0.1855,-0.2793,1.2525,0.7086,0.1864,200000
600997,f,8/22/1990,83,cbse,2009,74,cbse,272,2,B.Tech/B.E.,computer engineering,67,272,0,Punjab,2013,605,585,590,0.704090412,465,-1,-1,-1,-1,-1,-1,1.5644,1.2114,1.547,-0.995,0.4805,240000
815553,f,1/31/1992,70,cbse,2009,68.8,cbse,7031,2,B.Tech/B.E.,computer science & engineering,70.1,7031,0,Chhattisgarh,2013,360,640,560,0.911395278,445,-1,500,-1,-1,-1,-1,0.2718,0.0459,0.9322,-0.3612,0.6721,120000
64400,m,1/22/1989,86.8,central board of secondary education,2006,78.2,karnataka state board,3356,2,B.Tech/B.E.,computer engineering,75.73,3356,1,Karnataka,2010,635,535,495,0.864685413,525,-1,-1,-1,-1,-1,-1,-0.7264,0.5008,0.2366,0.7673,-0.2875,500000
1029318,f,9/3/1990,81.4,cbse,2008,79.6,cbse,37,2,B.Tech/B.E.,electronics and communication engineering,72.4,37,1,Delhi,2013,595,565,570,0.868736585,455,-1,-1,-1,-1,420,-1,0.2718,0.2124,-0.9122,-1.5021,0.0973,310000
